"tconst","title","release_year","release_date","budget","worldwide_box_office","domestic_box_office","foreign_box_office","imdb_raiting","numvotes","genre"
tt0265666,The Royal Tenenbaums,2001,2001-10-05,"21000000",71441248,52364008,19077240,7.60,291258,Comedy
tt0134067,The Rugrats Movie,1998,1998-11-20,"30000000",140894672,100494672,40400000,5.90,19517,Adventure
tt0963794,The Ruins,2008,2008-04-02,"8000000",22818256,17432844,5385412.0,5.90,75303,Horror
tt0292644,The Rules of Attraction,2002,2002-10-11,"4000000",11819244,6532619.0,5286625.0,6.60,51675,Comedy
tt0376136,The Rum Diary,2011,2011-10-13,"45000000",30134958,13109815,17025144,6.10,105249,Comedy
tt0327850,The Rundown,2003,2003-09-26,"85000000",80657920,47726344,32931580,6.60,107571,Action
tt0093894,The Running Man,1987,1987-11-13,"27000000",38122104,38122104,,6.60,153444,Action
tt0100530,The Russia House,1990,1990-12-19,"22997992",22997992,22997992,,6.10,16237,Drama
tt0120053,The Saint,1997,1997-04-03,"68000000",61363304,61363304,,6.20,68782,Action
tt0108037,The Sandlot,1993,1993-04-07,"0",32434006,32434006,,7.80,92001,Comedy
tt1680095,The Santa Claus Gang,2010,2010-12-17,"0",29181330,,29181330,5.90,2989,Comedy
tt0111070,The Santa Clause,1994,1994-11-10,"22000000",144833360,144833360,,6.50,115367,Comedy
tt0304669,The Santa Clause 2,2002,2002-10-31,"65000000",172855072,139236320,33618736,5.70,57025,Comedy
tt0452681,The Santa Clause 3: The Escape Clause,2006,2006-11-01,"12000000",110768120,84500120,26268000,4.70,37556,Adventure
tt0114345,The Scarlet Letter,1995,1995-10-13,"50000000",10382407,10382407,,5.30,15492,Drama
,The Scent of Green Papaya,1994,,,1700992.0,1700992.0,,,,
tt0227445,The Score,2001,2001-07-13,"68000000",113579920,71107712,42472208,6.80,128145,Action
tt0277296,The Scorpion King,2002,2002-04-16,"60000000",178799312,91047080,87752232,5.50,138595,Action
tt0111094,The Scout,1994,1994-09-30,"0",2694234.0,2694234.0,,5.40,6496,Comedy
tt0369702,The Sea Inside,2004,2004-09-03,"12806000",43685448,2104923.0,41580528,8.00,81864,Biography
,The Sea Wolves,1981,,,220181.0,220181.0,,,,
tt0102864,The Search for Signs of Intelligent Life in the Universe,1991,,,579854.0,579854.0,,7.30,274,Comedy
tt2555736,The Second Best Exotic Marigold Hotel,2015,2015-02-26,"10000000",85978264,33078266,52900000,6.50,33992,Comedy
tt0108071,The Secret Garden,1993,1993-08-13,"0",31181348,31181348,,7.30,41640,Drama
tt0416212,The Secret Life of Bees,2008,2008-09-17,"11000000",39952436,37770160,2182275.0,7.20,26356,Drama
tt2709768,The Secret Life of Pets,2016,2016-06-18,"75000000",875457920,368384320,507073600,6.50,201559,Adventure
tt5113040,The Secret Life of Pets 2,2019,,,431058400,158874400,272184032,6.40,61889,Adventure
tt0359950,The Secret Life of Walter Mitty,2013,2013-12-18,"90000000",188133328,58236840,129896480,7.30,316209,Adventure
tt9602258,The Secret Mission,2019,,,21083522,,21083522,6.80,471,Comedy
tt1568921,The Secret World of Arrietty,2010,2010-07-16,"37000000",148800272,19202744,129597528,7.60,92275,Adventure
tt1305806,The Secret in Their Eyes,2009,2009-08-13,"2000000",35079648,6391436.0,28688214,8.20,208850,Drama
tt0093936,The Secret of My Success,1987,1987-04-10,"12000000",66995880,66995880,,6.50,34159,Comedy
tt0084649,The Secret of NIMH,1982,1982-06-17,"7000000",14665733,14665733,,7.50,41465,Adventure
,The Secret of Roan Inish,1995,,,6159269.0,6159269.0,,,,
,The Secret of the Gods,2012,,,67537800,,67537800,,,
tt0084652,The Seduction,1982,,,11378339,11378339,,4.90,1215,Thriller
tt0079875,The Seduction of Joe Tynan,1979,1979-08-17,"0",19595168,19595168,,6.10,1737,Drama
tt0484562,The Seeker: The Dark Is Rising,2007,2007-10-05,"0",31852620,8794452.0,23058168,4.70,15477,Adventure
tt0084658,The Sender,1982,1982-10-22,"0",1054328.0,1054328.0,,6.00,1993,Drama
tt0443632,The Sentinel,2006,2006-04-19,"60000000",78810592,36280696,42529896,6.10,49820,Action
tt0096071,The Serpent and the Rainbow,1988,1988-02-05,"7000000",19595032,19595032,,6.40,25704,Fantasy
tt1905059,The Servant,2010,,,19259164,,19259164,6.40,992,Comedy
tt0096073,The Seventh Sign,1988,1988-04-01,"0",18875012,18875012,,5.80,14701,Drama
tt2872518,The Shack,2017,2017-03-03,"20000000",96942112,57386416,39555696,6.20,35976,Drama
tt0111143,The Shadow,1994,1994-07-01,"25000000",32063436,32063436,,6.00,25593,Action
tt0393735,The Shaggy Dog,2006,2006-03-09,"50000000",87134280,61123568,26010712,4.40,19309,Comedy
tt4052882,The Shallows,2016,2016-06-24,"17000000",119100760,55124044,63976716,6.30,132962,Action
tt5580390,The Shape of Water,2017,,,195333312,63859436,131473880,7.30,415486,Drama
tt0111161,The Shawshank Redemption,1994,1994-09-23,"25000000",28341468,28341468,,9.30,2639662,Drama
tt0100594,The Sheltering Sky,1990,1990-10-24,"25000000",2075084.0,2075084.0,,6.70,12922,Adventure
tt0081505,The Shining,1980,1980-05-22,"19000000",44017376,44017376,,8.40,1005038,Drama
tt0120824,The Shipping News,2001,2001-12-18,"0",24690440,11434216,13256225,6.70,33069,Drama
tt0114435,The Show,1995,1995-08-25,"0",2702578.0,2702578.0,,6.80,363,Documentary
tt0093966,The Sicilian,1987,1987-10-23,"16500000",5406879.0,5406879.0,,5.40,5072,Action
tt0133952,The Siege,1998,1998-11-06,"70000000",116672912,40981288,75691624,6.40,73514,Action
tt0102926,The Silence of the Lambs,1991,1991-02-01,"19000000",130742920,130742920,,8.60,1410790,Crime
tt0462538,The Simpsons Movie,2007,2007-07-25,"75000000",536414272,183135008,353279264,7.30,329319,Adventure
,The Simpsons: Family Portrait/Beat Dedication/Propagandance/Scaredy Cat!/Rarg/Knick Knack/Pencil Dance/Quinoscopio 2/Umbabarauma/Goodnight Norma... Goodnight Milton.../Tin Toy/25 Ways to Quit Smoking,1989,,,1487606.0,1487606.0,,,,
tt0403508,The Sisterhood of the Traveling Pants,2005,2005-06-01,"25000000",42013880,39053060,2960817.0,6.50,60923,Comedy
tt1018785,The Sisterhood of the Traveling Pants 2,2008,2008-08-06,"27000000",44352416,44089964,262453.0,6.20,29427,Comedy
tt1366344,The Sitter,2011,2011-12-09,"25000000",34942188,30441326,4500862.0,5.60,70900,Comedy
tt0120142,The Sixth Man,1997,1997-03-28,"0",14772788,14772788,,5.60,5969,Comedy
tt0167404,The Sixth Sense,1999,1999-08-06,"40000000",672806272,293506304,379300000,8.20,982570,Drama
tt0397101,The Skeleton Key,2005,2005-07-29,"43000000",93983912,47907716,46076196,6.50,114955,Drama
tt1189073,The Skin I Live In,2011,2011-08-17,"13000000",33678408,3185812.0,30492594,7.60,152343,Drama
tt0192614,The Skulls,2000,2000-03-31,"15000000",50802120,35046120,15756000,5.60,32504,Action
tt0090036,The Slugger's Wife,1985,1985-03-29,"0",1878561.0,1878561.0,,4.40,1179,Comedy
tt0265691,The Slurb,2001,2001-10-17,"0",6854681.0,,6854681.0,5.70,1055,Comedy
tt0472181,The Smurfs,2011,2011-07-29,"110000000",563749312,142614160,421135168,5.40,90582,Adventure
tt2017020,The Smurfs 2,2013,2013-07-30,"105000000",347545344,71017784,276527584,5.30,42319,Adventure
,The Smurfs and the Magic Flute,1983,,,11234220,11234220,,,,
tt4685554,The Snow Queen 3: Fire and Ice,2016,2016-12-29,"0",24644316,,24644316,6.00,2249,Adventure
tt1758810,The Snowman,2017,,,43155260,6700035.0,36455224,5.10,64544,Crime
tt1285016,The Social Network,2010,2010-09-30,"40000000",224920320,96962696,127957624,7.80,695330,Biography
tt0084704,The Soldier,1982,1982-06-01,"0",6328816.0,6328816.0,,5.20,1323,Action
tt0821642,The Soloist,2009,2009-04-24,"60000000",38332992,31720158,6612836.0,6.70,53742,Biography
tt0208990,The Son's Room,2001,2001-03-09,"0",11767402,1016340.0,10751062,7.30,20184,Drama
tt1857913,The Sorcerer and the White Snake,2011,2011-09-27,"0",29649716,,29649716,5.80,8614,Action
tt0963966,The Sorcerer's Apprentice,2010,2010-07-13,"150000000",215283744,63150992,152132752,6.10,162326,Action
tt0283900,The Spanish Apartment,2002,2002-05-17,"5300000",28193748,1067438.0,27126312,7.30,41296,Comedy
,The Spanish Prisoner,1998,,,9584314.0,9584314.0,,,,
tt0111255,The Specialist,1994,1994-10-07,"45000000",57362584,57362584,,5.50,66340,Action
tt8655470,The Specials,2019,,,19363826,,19363826,7.40,9167,Comedy
tt0416236,The Spiderwick Chronicles,2008,2008-02-14,"90000000",164170320,71195056,92975272,6.50,96128,Action
tt0831887,The Spirit,2008,2008-12-25,"60000000",39164440,19806188,19358252,4.70,61423,Action
tt0117718,The Spitfire Grill,1996,1996-08-23,"6000000",12658486,12658486,,7.00,6964,Drama
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,2015-02-05,"74000000",325186048,162994032,162192000,6.00,55595,Adventure
tt0345950,The SpongeBob SquarePants Movie,2004,2004-11-14,"30000000",140192992,85417984,54775004,7.10,90994,Adventure
tt8290698,The Spy Gone North,2018,,,38844508,500803.0,38343704,7.30,5222,Drama
,The Spy Next Door,2009,,,45236544,24307086,20929456,,,
tt6663582,The Spy Who Dumped Me,2018,,,75320680,33562068,41758612,6.00,77687,Action
tt0076752,The Spy Who Loved Me,1977,1977-07-07,"14000000",46838672,46838672,,7.00,108895,Action
tt0094021,The Squeeze,1987,1987-07-10,"0",2228951.0,2228951.0,,4.70,1249,Action
tt4587656,The Star,2017,,,62812976,40852824,21960150,6.20,8142,Adventure
tt0086356,The Star Chamber,1983,1983-08-05,"0",5555305.0,5555305.0,,6.30,7186,Crime
tt0814335,The Stepfather,2009,2009-10-16,"0",31198532,29062560,2135970.0,5.50,35205,Crime
tt0094035,The Stepfather,1987,1987-01-22,"0",2488740.0,2488740.0,,6.70,16042,Horror
tt0327162,The Stepford Wives,2004,2004-06-10,"90000000",103370128,59484744,43885384,5.30,66259,Comedy
tt0086370,The Sting II,1983,1983-02-18,"0",6347072.0,6347072.0,,4.90,2286,Comedy
,The Stolen Children,1993,,,931280.0,931280.0,,,,
tt3175936,The Stolen Years,2013,2013-08-29,"0",26249552,,26249552,6.20,1287,Romance
tt0088176,The Stone Boy,1984,1984-04-04,"0",261033.0,261033.0,,6.50,782,Drama
,The Story of Boys & Girls,1991,,,741221.0,741221.0,,,,
,The Story of Qiu Ju,1993,,,1890247.0,1890247.0,,,,
tt0160916,The Story of Us,1999,1999-10-13,"50000000",58900032,27100032,31800000,5.90,24088,Comedy
tt0166896,The Straight Story,1999,1999-10-15,"10000000",6416325.0,6203044.0,213281.0,8.00,90478,Biography
tt0482606,The Strangers,2008,2008-05-29,"9000000",82410456,52597608,29812846,6.10,130919,Horror
tt1285009,The Strangers: Prey at Night,2018,,,31039126,24586708,6452418.0,5.20,31307,Horror
tt0081568,The Stunt Man,1980,1980-06-27,"0",7063886.0,7063886.0,,7.00,9730,Action
tt0117768,The Stupids,1996,1996-08-30,"0",2491989.0,2491989.0,,4.20,6859,Adventure
tt0117774,The Substitute,1996,1996-04-19,"0",14818176,14818176,,6.00,14069,Action
tt0164184,The Sum of All Fears,2002,2002-05-31,"68000000",193921376,118907040,75014336,6.40,116085,Action
tt0103007,The Super,1991,1991-10-04,"22000000",11000863,11000863,,5.60,5783,Comedy
tt0090103,The Sure Thing,1985,1985-03-01,"0",18135532,18135532,,7.00,20886,Comedy
tt0086397,The Survivors,1983,1983-06-24,"0",14000000,14000000,,5.80,5316,Comedy
,The Suspect,2013,,,28674130,218693.0,28455436,,,
tt0490520,The Suspect: Muroi Shinji,2005,,,32104228,,32104228,4.60,154,Comedy
tt0111333,The Swan Princess,1994,1994-11-18,"35000000",9771658.0,9771658.0,,6.40,25112,Adventure
tt0120255,The Sweet Hereafter,1997,1997-05-14,"5000000",3263585.0,3263585.0,,7.50,35208,Drama
tt0253867,The Sweetest Thing,2002,2002-04-12,"43000000",68696768,24718164,43978608,5.10,59189,Comedy
tt7243686,The Swindlers,2017,,,29721916,241916.0,29480000,6.60,2054,Action
tt0889573,The Switch,2010,2010-05-11,"19000000",49830608,27779426,22051180,6.10,106032,Comedy
tt0084749,The Sword and the Sorcerer,1982,1982-04-01,"4000000",39103424,39103424,,5.50,6476,Action
,The Sword in the Stone,1983,,,12000000,12000000,,,,
tt0236784,The Tailor of Panama,2001,2001-02-11,"21000000",28008462,13729742,14278720,6.10,29689,Comedy
tt0105526,The Taking of Beverly Hills,1991,,,939277.0,939277.0,,5.00,1254,Action
tt1111422,The Taking of Pelham 123,2009,2009-06-11,"100000000",150166128,65452312,84713816,6.40,197509,Action
tt3950078,The Taking of Tiger Mountain,2014,2014-12-24,"0",141654048,228984.0,141425072,6.40,3110,Action
tt0420238,The Tale of Despereaux,2008,2008-12-19,"60000000",86957280,50877144,36080136,6.10,38275,Adventure
tt2576852,The Tale of The Princess Kaguya,2013,2013-11-23,"49300000",24434484,703232.0,23731252,8.00,46555,Animation
tt0134119,The Talented Mr. Ripley,1999,1999-12-25,"40000000",128798264,81298264,47500000,7.40,211384,Crime
tt0120275,The Tango Lesson,1997,1997-11-28,"0",1080192.0,1080192.0,,6.70,2369,Drama
tt0234853,The Tao of Steve,2000,2000-08-04,"0",4406030.0,4342203.0,63827.0,6.70,7636,Comedy
tt0108311,The Temp,1993,1993-02-12,"15000000",6419876.0,6419876.0,,5.20,3322,Drama
tt0362227,The Terminal,2004,2004-06-17,"60000000",218685600,77872880,140812720,7.40,455589,Comedy
tt0088247,The Terminator,1984,1984-10-26,"6400000",38371200,38371200,,8.10,856394,Action
tt2990738,The Terror Live,2013,2013-07-31,"0",35659824,,35659824,7.10,7198,Action
tt0096246,The Terror Within,1989,1989-01-20,"0",858591.0,858591.0,,4.70,1926,Horror
tt0324216,The Texas Chainsaw Massacre,2003,2003-10-17,"9500000",107071656,80571656,26500000,6.20,142639,Crime
tt0092076,The Texas Chainsaw Massacre 2,1986,1986-08-22,"4700000",8025872.0,8025872.0,,5.60,33244,Comedy
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,2006-10-06,"16000000",51764408,39517764,12246643,5.80,73185,Horror
tt2980516,The Theory of Everything,2014,2014-11-26,"15000000",123726688,35893536,87833152,7.70,447359,Biography
tt2330866,The Thieves,2012,2012-07-25,"0",87126368,685839.0,86440528,6.80,10523,Action
tt0096257,The Thin Blue Line,1988,1988-08-28,"0",1209846.0,1209846.0,,8.00,24615,Crime
tt0120863,The Thin Red Line,1998,1998-12-25,"52000000",39873112,36400492,3472620.0,7.60,187417,Drama
tt0905372,The Thing,2011,2011-10-12,"35000000",31505288,16928670,14576617,6.20,132451,Horror
tt0084787,The Thing,1982,1982-06-25,"15000000",19629760,19629760,,8.20,418761,Horror
tt0108327,The Thing Called Love,1993,1993-07-16,"14000000",1029721.0,1029721.0,,6.40,8144,Comedy
tt0139809,The Thirteenth Floor,1999,1999-04-16,"16000000",18564088,11916661,6647427.0,7.00,72262,Mystery
tt0155267,The Thomas Crown Affair,1999,1999-08-06,"48000000",124305184,69305184,55000000,6.80,93884,Crime
tt6814080,The Thousand Faces of Dunjia,2017,,,46263236,124187.0,46139048,5.40,1309,Action
tt1509767,The Three Musketeers,2011,2011-08-31,"75000000",132274480,20374484,111900000,5.70,108129,Action
tt0108333,The Three Musketeers,1993,1993-11-11,"30000000",53898844,53898844,,6.30,55311,Action
tt0383010,The Three Stooges,2012,2012-04-13,"30000000",54819300,44338224,10481077,5.10,31808,Comedy
tt4010918,The Throne,2015,2015-09-16,"0",42165756,,42165756,7.10,2612,Drama
tt0114666,The Tie That Binds,1995,1995-09-08,"14000000",5830454.0,5772529.0,57925.0,5.00,1203,Crime
tt0419198,The Tiger and the Snow,2005,2005-10-14,"35000000",25460024,10167.0,25449856,7.00,14069,Comedy
tt0220099,The Tigger Movie,2000,2000-02-11,"30000000",96159800,45554532,50605268,6.30,19067,Adventure
tt0268695,The Time Machine,2002,2002-03-04,"80000000",123729176,56832496,66896680,5.90,124919,Action
tt0452694,The Time Traveler's Wife,2009,2009-08-14,"39000000",101344416,63414848,37929568,7.10,151341,Comedy
tt1243957,The Tourist,2010,2010-12-08,"100000000",278780448,67631160,211149280,6.00,242998,Action
tt2554270,The Tower,2012,2012-12-25,"0",36512328,,36512328,6.50,6242,Action
tt0840361,The Town,2010,2010-09-15,"37000000",154026144,92186264,61839872,7.50,388557,Crime
tt0098503,The Toxic Avenger Part II,1989,1989-02-24,"0",792966.0,792966.0,,5.00,6680,Action
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,1989-11-24,"0",363561.0,363561.0,,4.30,4774,Action
tt0084809,The Toy,1982,1982-12-10,"0",47118056,47118056,,5.80,13651,Comedy
tt0092106,The Transformers: The Movie,1986,1986-08-08,"6000000",5849647.0,5849647.0,,7.20,39853,Action
tt0293662,The Transporter,2002,2002-10-02,"21000000",43928932,25296448,18632484,6.80,303052,Action
tt2938956,The Transporter Refueled,2015,2015-09-03,"25000000",72629672,16029670,56600000,5.10,42361,Action
tt0478304,The Tree of Life,2011,2011-05-18,"32000000",58409248,13303319,45105928,6.80,177112,Drama
tt0117965,The Trigger Effect,1996,1996-08-30,"8000000",3622979.0,3622979.0,,5.70,7821,Drama
tt0090203,The Trip to Bountiful,1985,1985-12-20,"0",7491903.0,7491903.0,,7.40,4778,Drama
tt0286244,The Triplets of Belleville,2003,2003-06-11,"8000000",14776760,7007149.0,7769611.0,7.70,54547,Animation
tt0120382,The Truman Show,1998,1998-06-04,"60000000",264118208,125618200,138500000,8.20,1061643,Comedy
tt0117979,The Truth About Cats & Dogs,1996,1996-04-26,"0",34861808,34861808,,6.30,28074,Comedy
tt0076843,The Turning Point,1977,1977-11-14,"0",25933444,25933444,,6.80,4710,Drama
tt0290095,The Tuxedo,2002,2002-09-27,"0",104391624,50548000,53843624,5.40,84317,Action
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,2011-03-15,"110000000",712205824,281287136,430918720,4.90,240258,Adventure
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,2012-11-13,"120000000",829746816,292324736,537422080,5.50,248459,Adventure
tt1325004,The Twilight Saga: Eclipse,2010,2010-06-23,"68000000",698491328,300531744,397959584,5.00,245604,Action
tt1259571,The Twilight Saga: New Moon,2009,2009-03-15,"50000000",709827456,296623648,413203840,4.70,283979,Adventure
tt0100828,The Two Jakes,1990,1990-08-10,"19000000",10005969,10005969,,6.10,14187,Crime
tt1142988,The Ugly Truth,2009,2009-07-24,"38000000",205298912,88915216,116383696,6.40,218943,Comedy
tt0096332,The Unbearable Lightness of Being,1988,1988-02-05,"17000000",10006806,10006806,,7.30,36370,Drama
tt1139668,The Unborn,2009,2009-01-09,"16000000",76514048,42670408,33843640,4.70,51584,Horror
tt0103157,The Unborn,1991,,,1159578.0,1159578.0,,4.70,1381,Drama
tt1337125,The Unbroken,2009,,,29000322,,29000322,6.70,238,Drama
tt0096340,The Unholy,1988,1988-04-22,"0",6337299.0,6337299.0,,5.00,1909,Horror
tt0815245,The Uninvited,2009,2009-01-30,"0",41633384,28596818,13036566,6.30,80697,Drama
tt0094226,The Untouchables,1987,1987-06-02,"25000000",76270456,76270456,,7.90,308242,Crime
,The Upside,2019,,,125852520,108252520,17600000,,,
tt0365885,The Upside of Anger,2005,2005-01-23,"0",28237488,18761992,9475495.0,6.80,22171,Comedy
tt0114814,The Usual Suspects,1995,1995-07-19,"6000000",23341568,23341568,,8.50,1074444,Crime
tt0449851,The Valet,2006,2006-03-29,"0",29414552,1926800.0,27487752,6.60,10543,Comedy
,The Van,1997,,,712095.0,712095.0,,,,
tt0108473,The Vanishing,1993,1993-02-05,"0",14543394,14543394,,6.30,25656,Drama
tt0084855,The Verdict,1982,1982-12-08,"16000000",53977248,53977248,,7.70,40576,Drama
,The Village,2003,,,256697520,114197520,142500000,,,
,The Virgin Suicides,2000,,,10409377,4906229.0,5503148.0,,,
,The Visit,2015,,,98450064,65206104,33243956,,,
tt1606389,The Vow,2012,2012-02-05,"30000000",196114576,125014032,71100544,6.80,194418,Drama
tt5215952,The Wailing,2016,2016-05-12,"0",49851768,786633.0,49065136,7.40,67790,Drama
,The Walk,2014,,,61181944,10137502,51044440,,,
tt0114888,The Walking Dead,1995,1995-02-24,"0",6014341.0,6014341.0,,4.80,832,Action
tt7605074,The Wandering Earth,2019,,,699856704,5971413.0,693885312,5.90,30578,Action
tt0111667,The War,1994,1994-11-04,"0",16928556,16928556,,6.70,12936,Drama
tt0108515,The War Room,1993,1993-12-05,"0",901668.0,901668.0,,7.40,4224,Documentary
tt0098621,The War of the Roses,1989,1989-12-08,"0",86888544,86888544,,6.80,53297,Comedy
tt0913968,The Warlords,2007,2007-12-12,"40000000",42883180,129078.0,42754104,7.00,26978,Action
tt0088379,The Warrior and the Sorceress,1984,1984-09-07,"0",2886225.0,2886225.0,,4.20,2146,Adventure
tt0080120,The Warriors,1979,1979-02-08,"4000000",22490040,22490040,,7.50,102714,Action
tt0290332,The Wash,2001,2001-11-16,"7000000",10229331,10097538,131793.0,4.70,7224,Comedy
tt1298649,The Watch,2012,2012-07-26,"68000000",68267864,35353000,32914862,5.70,128120,Comedy
